catId,catName,prodDesc,prodId,prodName,prodPrice
142,NotFood,"• 100 % kløfri merinoull • Tar opp fuktighet uten å føles våt • Str 6-14 år kr fra 249,00 • Str dame/herre kr 349,00",10812,Janus ullsett,249.0
142,NotFood,"• Støvsuger med 800 W • Energiklasser B/C/A/B • Møbel- og fugemunnstykke medfølger • Kompakt og lett, kun 4,3 kg • 9 m aksjonsradius",10813,Miele classic c1 powerline støvsuger,990.0
142,NotFood,• Emaljert inn- og ytterside • Passer alle koketopper og stekeovn opptil 250 grader • Gir jevn varme som gir gode resultater,10821,Espegard støpejernsgryte 6 liter,599.0
142,NotFood,• Klassisk islender stil i ullblanding • Ribbestrikk nederst og ved mansjetter • Dame/herre,10825,Northpeak villmarksgenser,399.0
142,NotFood,• AAA batterier 16 pk • AA batterier 24 pk • 9V batterier 3 pk,10834,Energizer® batterier,99.0
142,NotFood,,10836,Lag hyggelig stemning i hus og hytte,49.0
142,NotFood,"25 stk. Pr pk Pr stk 1,40",10837,Simple cleansing facial wipes,34.9
142,NotFood,• 100% børstet bomull • Sporty skjorte til tur og fritid • Herre,10839,Hudson flanellsskjorte,199.0
142,NotFood,50 cm. Pr bukett,10841,Rosebukett 10 pk,59.9
142,NotFood,Utvalgte varianter. 470 g/750 ml,10842,Vanish produkter,100.0
142,NotFood,17 13 4 18 199 24. fra 19,10845,Kalendergaver,19.0
142,NotFood,"Utvalgte varianter. Fra 200 ml. Pr l fra 153,20",10846,Fructis shampoo/balsam,38.3
142,NotFood,"Original. 1250 ml. Pr l 27,84",10847,Ajax rengjøring,34.8
142,NotFood,"750 ml. Pr l 42,53",10855,Klar allrent,31.9
142,NotFood,Utvalgte varianter. Str 6 x 13 cm,10858,Moda kubbelys,30.0
142,NotFood,Country special og classics selection. 600 g,10862,Cesar 4 pk,65.0
142,NotFood,"4 kg. Okse/kylling/lever. 4 kg. Pr kg 26,23",10864,Friskies kattemat,104.9
142,NotFood,"Cheesy bites. 140 g. Pr kg 177,86",10869,Pedigree tasty bites hundefôr,24.9
142,NotFood,"• 100 % kløfri merinoull • Tar opp fuktighet uten å føles våt • Str 6-14 år kr fra 249,00 • Str dame/herre kr 349,00",10875,Janus ullsett,249.0
142,NotFood,"25 stk. Pr pk Pr stk 1,40",10895,Simple cleansing facial wipes,34.9
142,NotFood,50 cm. Pr bukett,10898,Rosebukett 10 pk,59.9
142,NotFood,Utvalgte varianter. 470 g/750 ml,10899,Vanish produkter,100.0
142,NotFood,"Utvalgte varianter. Fra 200 ml. Pr l fra 153,20",10902,Fructis shampoo/balsam,38.3
142,NotFood,"Original. 1250 ml. Pr l 27,84",10903,Ajax rengjøring,34.8
142,NotFood,"750 ml. Pr l 42,53",10911,Klar allrent,31.9
142,NotFood,Utvalgte varianter. Str 6 x 13 cm,10914,Moda kubbelys,30.0
142,NotFood,Country special og classics selection. 600 g,10918,Cesar 4 pk,65.0
142,NotFood,"4 kg. Okse/kylling/lever. 4 kg. Pr kg 26,23",10920,Friskies kattemat,104.9
142,NotFood,Country special og classics selection. 600 g,11032,Cesar 4 pk,65.0
142,NotFood,"Hvitt. Pr 100 m 15,70",11160,Lambi toalettpapir 24 pk,79.9
142,NotFood,"20 den. Str 36-44 Pris 29,90",11163,La mote motelongs,49.0
142,NotFood,"• Vind- og vannavvisende • Isolerende, pustende og hurtigtørkende materialer • Avtagbar fuskepels og fleece på innside av kragen • Glidelåslomme på innsiden og utsiden • Dame, str XS-L",11165,Kari Traa Kari parka,2490.0
142,NotFood,Utvalgte varianter. 470 g/750 ml,11167,Vanish produkter,100.0
142,NotFood,Utvalgte varianter. Str 6 x 13 cm,11176,Moda kubbelys,30.0
142,NotFood,50 cm. Pr bukett,11178,Roser 10 pk,59.9
142,NotFood,Country special og classics selection. 600 g,11179,Cesar 4 pk,65.0
142,NotFood,"Med dette kule produktet er det ikke musikken som avgjør hvordan du men dine bevegelser som avgjør Båndene kan festes både rundt rundt ankler, og når du beveger deg beats og rytmer. Armbåndene kobles opp gratis app på din smarttelefon hvor du ned over skjellige lyder. muniserer med smarttelefonen via",11301,Sound Moovz,599.0
142,NotFood,"Ser du toget der? Snart vil en tyv prøve å stjele den verdifulle lasten. Kom deg inn i bilen eller på sykkelen din, og få tak i tyven",11302,Brio politi redningssett,699.0
142,NotFood,"Dottie dukke med to antrekk som inkl. legefrakk, stetoskop og sko",11303,Disney Doc Mcstuffins dotti kirurg,499.0
142,NotFood,Båtene kommer utstyrt med batteridrevet motor som festes under skroget. KUN,11304,kjapp,189.0
142,NotFood,"Har du det som kreves for å bli MESTERNES MESTER? For 3-6 spillere, 10+",11305,mesternes mester,299.0
142,NotFood,Inkludert 2 biler og adapter. kommer til butikk uke 49,11306,scalextric street racers - 484cm,999.0
142,NotFood,"Bruk fantasien og lag flotte frisyrer på dette frisørhodet med langt, lysblondt hår. I settet finner du børste og fargerike hårspenner som du kan bruke for å lage fine frisyrer",11307,zapf søster sminkehode,499.0
142,NotFood,"Denne søte babydukken fra New Born Baby er nesten som en ekte baby, den både drik ker og tisser og du kan skifte bleie på henne og bade henne. Dukken er kledd i en søt body med matchende pannebånd og i esken er bleie, tallerken, bestikk, flaske og potte, og dukken har også egen smokk",11308,new born baby - 43cm,249.0
142,NotFood,© Disney·Pixar,11309,Lego Duplo Disney Biler - Fionas kafé 10846,399.0
142,NotFood,,11310,Bosch verktøysett,299.0
142,NotFood,Båtene kommer utstyrt med batteridrevet motor som festes under skroget,11311,elias,199.0
142,NotFood,"Skyt skumbilene avgårde i stor fart med denne enorme motoroserte blasteren! Inkludert 9 biler, hvorav 3 er eksklusive til dette settet. I tillegg følger 2 ramper og 8 hindringer",11312,Nerf Nitro MotoFury Rapid Rally,699.0
142,NotFood,Kommer med et fargerikt spillbrett som er fullt av fantastiske detaljer! Alias junior party er supert i alle barneselskap!,11313,Alias junior party,199.0
142,NotFood,,11314,Mikrofon med stativ 109 cm,249.0
142,NotFood,Passer dukker opp til 50 cm. Inkl.pute og dyne,11315,SPRINKELSENG i tre,249.0
142,NotFood,,11316,lego duplo Deluxe boks med moro 10580,399.0
142,NotFood,Passer fra 3 år+,11317,geomag color 64 deler,349.0
142,NotFood,Doktor tilbehør følger med,11318,"doktor dukke, 38 cm",349.0
142,NotFood,"Masse lekemat i plast i ett sett, 95 deler",11319,Lekemat i boks,149.0
142,NotFood,"Bli med i stallen, og ta hesten med på ridetur. Trykk lett på salen og hesten begynner å gå. Du kan lede hesten ved hjelp av den magnetiske stangen. For hesten med de medfølgende gulrøttene når den er sulten. Passer fra 3 år",11320,Pet parade ponnigård,399.0
142,NotFood,Båtene kommer utstyrt med batteridrevet motor som festes under skroget,11321,tråle,249.0
142,NotFood,120cm høy,11322,Ledningsstyrt kran,249.0
142,NotFood,,11323,new born baby badekar med dusj,299.0
142,NotFood,6926,11324,Horse Farm,799.0
142,NotFood,,11325,lego technic robust tauebil 42070,1799.0
142,NotFood,,11326,paw patrol jungle patroller 83 x 15 x 25 cm,999.0
142,NotFood,"Who is the dude? er en garantert suksess ved neste sammenkomst ! I dette hysterisk morsomme spillet skal en ved hjelp av The Dude, en oppblåsbar dukke, få de andre spill erne til å gjette hvilken rolle han spiller. 3-8 spillere, 16+",11327,who's the dude,249.0
142,NotFood,9243,11328,Berk,1299.0
142,NotFood,Kommer assortert i 6 ulike varianter,11329,Pet parade ponni,149.0
142,NotFood,,11330,10 spill i ett!,249.0
142,NotFood,4-5 år eller 5-6 år,11331,my little pony friends pinkie pie,299.0
142,NotFood,"Hvem går inn i natten for å redde dagen? Catboy, Owlette og Gekko. Figuren er ca 7,5 cm høy",11332,pj masks figureR,69.9
142,NotFood,"Tøff radiostyrt Velocitrax beltebil fra Nikko med stilige detaljer og full styring på de fleste terreng! Det at Velocitrax har belter gjør at den kommer seg over de fleste hindringer i ulikt ter reng. Bilen har en toppfart på 14 km/t og svinger til høyre og venstre, samt rygger",11333,Nikko VelociTrax,699.0
142,NotFood,"Ha dukken i vann og finnen fylles med vann så Ariel kan leke i en fantasi under vannsverden, løft henne ut og finnen deler seg så bena kommer til syne. Med i settet er en søt kjole Ariel kan bruke når hun ikke er i vannet",11334,Disney princess splash surprise ariel,379.0
142,NotFood,12+ mnd,11335,Pop up farm animals,149.0
142,NotFood,602027 . ,11336,Komfyr- och kjøleskapsett,299.0
142,NotFood,Med innholdet i denne esken kan du utføre massevis av spennende og morsomme eksperimenter!,11337,Stor Eksperiment Eske,199.0
142,NotFood,,11338,deluxe Mikroskop 48 deler,299.0
142,NotFood,"Ta på deg laboratoriefrakken og vernebrillene, verden av fantastiske eksperimenter og",11339,Stort kjemisett,349.0
142,NotFood,Finnes i svart eller rød/gul. 9+,11340,BRIo lær-å-gå vogn,349.0
142,NotFood,Airhockey spill som kan stå på bordet,11341,BORD airhockey,299.0
142,NotFood,"Sminkeskrinene inneholder 9 nyanser øyen skygge, 4 leppestifter, 4 sminke applikatorer, ett ark med dekorative stickers, 4 blush, 6 lip gloss, 1 peel-off neglelakk",11342,My Beauty Makeup set,149.0
142,NotFood,"Settet inneholder Stuffing station, 2 Build a Bear furry friends, fyll samt mye tilbehør",11343,build a bear workshop,349.0
142,NotFood,,11344,"bamse, 80cm",499.0
142,NotFood,Høyde 46cm. Følger med 340 gram med tyggegymmi. Refill fås kjøpt seperat,11345,tyggegummimaskin,199.0
142,NotFood,,11346,Steffi happy family,199.0
142,NotFood,,11347,speedway med loop,99.0
142,NotFood,,11348,150+ Trylltriks!,149.0
142,NotFood,,11349,fiskespill,99.0
142,NotFood,,11350,perlesett,149.0
142,NotFood,,11351,"Togsett bondegård, 28 deler",349.0
142,NotFood,Gjør deg klar til å suse rundt med denne radiostyrte Mario Kart Anti-gravity RC Raceren. Hjulene kan endres slik at bilen kan også kjøres sidelengs. Bilen bruker AA batterier (inkl.) Har en rekkevidde på opptil 30 meter. Passer fra 3 år+,11352,Super mario fjernstyrt kart,549.0
142,NotFood,,11353,Lego ninjago Skjebneskipet Bounty 70618,1249.0
142,NotFood,,11354,Glimmies rainbow friends - glim hus,129.0
142,NotFood,Kun,11355,"Kjøkkensett, 19 deler",199.0
142,NotFood,"YoYo Panda er myk, kosete og elsker å spise bambus! Denne søte, interaktive pandaen reagerer på bevegelse og har 10 ulike funksjoner. Hun drikker fra flasken, spiser bambusen, sover, og lager koselige lyder for å få oppmerksomheten, hun sender også slengkyss. Kil pandaen på magen for å få henne til å le. ",11356,Yoyo panda,599.0
142,NotFood,,11357,Lego ninjago Grønn ninjarobotdrage 70612,399.0
142,NotFood,"Lekehest med lukseriøs lang man og hale som en kan kjemme med den medfølgende børsten, og flette om en ønsker. Sal og seletøy, gjerde, redskaper m.m. medfølger også, i tillegg til at emballasjen blir til en stall. Hesten er ca 19 cm høy",11358,Royal breeds lekesett,199.0
142,NotFood,,11359,Barbie dreamtopia sweetville prinsesse,299.0
142,NotFood,,11360,Baby akebrett blå eller rosa,199.0
142,NotFood,Inneholder 60 deler,11361,Lekemat pizza,149.0
142,NotFood,Inkludert adapter,11362,superloops bilbane 695cm,499.0
142,NotFood,,11363,Lego ninjago Garmas robotmann 70613,479.0
142,NotFood,,11364,mosaikk sett,99.0
142,NotFood,,11365,Zhu Zhu Pets Core Hamster,199.0
142,NotFood,Catboy med bil følger med!,11366,pj masks headquarter lekesett,599.0
142,NotFood,"Klekk dine egne, søte mini Hatchimals! De søte små Hatchimals trenger din hjelp for å klekke; bare gni på hjertet på egget, og når det endrer farge er egget klart og du kan trykke på det for å klekke det og hente ut den søte figure",11367,Hatchimals nursery lekesett,439.0
142,NotFood,"Valpen er den samme myke, kosete vennen som reagerer på barnets berøring med tullete uttrykk og syng-med-sanger - men nå kom mer han med Smart Stages™",11368,Fisher Price Laugh & Learn hundevalp,399.0
142,NotFood,Tavlen er todelt på bein hvor den ene siden har kritt-tavle og den andre whiteboard,11369,Tosidig tavle på bein,299.0
142,NotFood,"Med de helt nye spillbrikkene kan du blant annet velge mellom en and, dinosaur eller pingvin. 2-8 spillerer, fra 8 år",11370,Monopoly Klassisk med nye spillbrikker,299.0
142,NotFood,"Inneholder en flott 29 cm dukke og hestekjerre. Kjerren har lyd og lys, slik en ekte prinsesse skal fraktes",11371,Hest og kjerre med dukke,299.0
142,NotFood,,11372,micki Bankebrett i tre,199.0
142,NotFood,,11373,Keyboard - 54 tangenter,399.0
142,NotFood,Hestene er ca 9 cm høye. Passer fra 3 år+,11374,Royal breeds 2stk hester,129.0
142,NotFood,Lag dine egne drops kuler,11375,lekeleire candy cyclone,299.0
142,NotFood,Let etter skjulte skatter,11376,Digital metalldetektor,299.0
142,NotFood,"I dette lattervekkende familiespillet, utfordres spillerne til å utføre forskjellige oppgaver mens de andre spillerne ved der på om de klarer oppgaven eller ikke. Hvis de andre vedder riktig får de innsatsen sin i spillpenger som gevinst, mens du får en gevinst for å klare oppgaven. 4",11377,Vil du Vedde?,229.0
142,NotFood,sportsvognmodell for de litt større dukkene. Nett under vognen slik at du får med deg det du trenger på trilleturen,11378,Tvillingvogn,299.0
142,NotFood,,11379,strikkesett lue,129.0
142,NotFood,"Velkommen til den nye politistasjonen, der det alltid er trav elt. Du kan kjøre rett inn på stasjonen og ta heisen opp i andre etasje til fengselet",11380,Brio politistasjon,249.0
142,NotFood,,11381,Barnevogn liten,399.0
142,NotFood,Hold utenforstående ute av rommet ditt med denne tøffe Lazer Trap alarmen!,11382,spy x - lazer trap alarm,329.0
142,NotFood,"I den nye versjonen av det klassiske mysteriespillet finner du nå et oppdatert spillebrett med fantastiske nye detaljer, rom og skjulte spor som hjelper dig med å oppklare mordet i herskapshuset. nye lår",11383,cluedo,249.0
142,NotFood,"Nikko Psycho Gyro er en ekstrem fjernstyrt bil som kan kjøre på to hjul eller spinne på bakhjulene. Fjernkontrollen er uten antenne, og rekkevidden er opp mot 40 meter",11384,Nikko psycho gyro - blå,799.0
142,NotFood,,11385,micki Putteboks,229.0
142,NotFood,,11386,"Handlevogn, rød med tilbehør",249.0
142,NotFood,,11387,brannmann sam walkie talkie,329.0
142,NotFood,"Utforsk og lær med dette stilige eksperimentsettet fra Clementoni med verktøy og instruksjoner til hele 101 eksperimenter med vekt, volum, lys, farger og mye mer!",11388,101 Eksperimenter.,249.0
142,NotFood,Lighting McQueen,11389,"Disney cars 3 Radiostyrt Bil 1,24 skala, 2,4 ghz",349.0
142,NotFood,,11390,Barnevogn stor,499.0
142,NotFood,,11391,Noahs ark med dyr,349.0
142,NotFood,,11392,Giromag magnetiskE byggestaver 188 deler,299.0
142,NotFood,Tilbehør følger med. Mål 70cm x 30cm x 60cm (LxBxH). KUN,11393,Kjøkken i tre,899.0
142,NotFood,"Et morsomt, enkelt og hurtig iakttagelsesspill for hele famil ien. Vend billedkortet og se hvem som hurtigst finner motivet på spilleplaten! For 2-6 spillere. før den bok stavene",11394,Villkatten 300,199.0
142,NotFood,,11395,"silverlit 1,18 fjernstyrt bil 8km/t",199.0
142,NotFood,Keyboard på stativ med lys og lydfunks joner. Keyboard på stativ med lys og lydfunks joner,11396,KEYBOARD med krakk og mikrofon,499.0
142,NotFood,"Dette kule settet inneholder alt en hemmelig agent trenger til oppdrag! Settet inneholder lytteutstyr, bevegelsesalarm, lykt og penn med usynlig blekk, og alle delene kan festes på det medfølgende beltet og gjemmes under klærne slik at ingen avs lører deg",11397,MICRO GEAR spionbelte,299.0
142,NotFood,"Med figurer og utstyr. kaptein sabeltann, skalken og pysa. art.nr 11026",11398,Gavesett,199.0
142,NotFood,Spillet er ca 43 cm langt,11399,fotball spill,99.0
142,NotFood,,11400,smykkeskrin,99.0
142,NotFood,"ghz. Oppladbart batteri og lader inkludert. 2,4 ghz",11401,fjernstyrt traktor,499.0
142,NotFood,,11402,hamax mini surfer - 90cm,249.0
142,NotFood,"Prøv å kaste dine fargede papirkuler i søppelbøtten mens den beveger seg! Den morsomme søppelbøtten kjører rundt, lokket går opp og ned, og den skifter plut selig retning så det blir enda vanskeligere å treffe med papirkulene. Du kan velge mellom to vanskelighets grader og spilleren som først får alle sine papirkuler opp i søppelbøtten vinner runden! Morro for hele familien!",11403,Trash Attack,349.0
142,NotFood,,11404,"Kaffemaskin, brødrister og vannkoker",399.0
142,NotFood,,11405,plasmakule,279.0
142,NotFood,clips. Easy Nails Nail Spa er en et utrolig stilig lekesett som maler neglene dine med ett strøk!,11406,easy nails spa,399.0
142,NotFood,,11407,glitterlim,149.0
142,NotFood,,11408,brannmann sam figurer - 2pk,129.0
142,NotFood,Med lyd og lys. 12+ mnd,11409,Clementoni musikk elefant,349.0
142,NotFood,,11410,Ishockeyspill,499.0
142,NotFood,"Pinkie Pie er her blitt en havhest som kan svømme rundt i vannet. I vannet kan hun svømme rundt på egenhånd, og i kontakt med vann vil haen ikke bare bevege seg, men også lyse opp",11411,My Little Pony Project Twinkle - Pinkie Pie,299.0
142,NotFood,,11412,kinasjakk i tre,149.0
142,NotFood,,11413,mitt første brannbil,249.0
142,NotFood,til,11414,i do 3d metallic eller glitter sett,349.0
142,NotFood,"Med i settet er dukke, et prinsesse antrekk med sko, hårbørste, hårpynt og armbånd til deg og til dukken",11415,Baby born interaktiv wonderland princess dream - 43cm,499.0
142,NotFood,"Inneholder Beyblade Burst Stadion, 2 avfyrere, 2 energilag, 2 skiver, to tupper og instruksjoner",11416,Beyblade burst,399.0
142,NotFood,,11417,NERF - N-Strike Elite Modulus upgrade kit,279.0
142,NotFood,602083 . ,11418,Stuesett,299.0
142,NotFood,"Settet inneholder Pineapple Lily, en Smoothiebil, 4 eksklusive Shopkins, 2 stoler, en hårbørste til Pineapple Lily og et VIP kort som gir deg eksklusiv tilgang i Shopkins appen",11419,shopkins smoothie truck,399.0
142,NotFood,6678,11420,Pirate Raiders‘ Ship,599.0
142,NotFood,Er du klar for å teste ut en helt nytt og fantastisk produkt? Morph er ultra lett og fluffy form for modelleringsleire som aldri tørker ut! KUN. Play-Doh drill n fill,11421,morph i eske,199.0
142,NotFood,Dukkene er ca 15 cm.,11422,Enchantimals dukke,129.0
142,NotFood,"Miele kjøkken i utmerket kvalitet 29 x 47 x 88,5 cm.",11423,Miele kjøkken,599.0
142,NotFood,"Inneholder babygynge, bilstol, vippestol og høystol",11424,4-i-1 babystol,249.0
142,NotFood,4-5 år eller 5-6 år,11425,my little pony friends rainbow dash,299.0
142,NotFood,,11426,bluetooth disco høyttaler med vann,199.0
142,NotFood,Fra 1 år,11427,Fisher Price record spiller,379.0
142,NotFood,Lynet McQueen medfølger! Komplett batteridrevet bane,11428,Disney cars 3 ultimate florida speedway lekesett,1499.0
142,NotFood,,11429,Brio byggesett 135 deler,399.0
142,NotFood,,11430,"vindusmaling, 14stk",149.0
142,NotFood,,11431,Sjakk i tre,99.0
142,NotFood,,11432,Snow racer,499.0
142,NotFood,603054 . ,11433,Basic Stuesett,169.0
142,NotFood,"Fra-pris. Kjøp 3, betal for 2!",11434,Nerf N'strike Elite Dart Refill,65.0
142,NotFood,,11435,vindusmaling julemotiv,149.0
142,NotFood,,11436,mal ditt eget krus,99.0
142,NotFood,,11437,NIKKO ford f-150 raptor,599.0
142,NotFood,,11438,den forsvunne diamanten,129.0
142,NotFood,Et morsomt og lærerikt bildeforklaringsspill for barn. Man spiller på tomannslag og det må være 4 deltagere. Spillet blir en spennende kamp mot timeglasset,11439,Alias junior,199.0
142,NotFood,,11440,discokule 20cm,199.0
142,NotFood,2 til 18 spillere,11441,bingo spill,99.0
142,NotFood,Stilig ledningsstyrt brannbil med lyd og lys funksjoner. Bilen kan kjøre i alle retninger og stigen kan vris 360 grader så du kan redde alle ut fra brannen. Brannbilen blir enda mer realistisk da den har fungerende vanntank som gjør at du ved et trykk på kontrollen kan sprute vann gjennom slangen. Batteribehov 2xAA (inkludert),11442,Brannbil - 62cm,499.0
142,NotFood,73 cm i høyde,11443,Majorette Parkeringshus på 5 etasjer + 1 bil,599.0
142,NotFood,,11444,Police Helicopter with LED Searchlight,299.0
142,NotFood,Kun,11445,paw patrol jungle kjøretøy,219.0
142,NotFood,"75184. Før 349,00",11446,Lego star wars adventkalender,299.0
142,NotFood,"Settet inneholder ett Happy Home hus med 4 rom klare for innredning, 1 Lil' Shoppie, 1 doll stand, 1 stor Petkin, 2 medium Petkin, 3 små Petkins og 3 mini Petkins",11447,Shopkins Happy Places Happy Home Playset,399.0
142,NotFood,608070 . ,11448,"Lundby dukkefamilie, classic",249.0
142,NotFood,,11449,klossetog med lyd,199.0
142,NotFood,Tregitar - kan stemmes,11450,GITAR 78 cm,299.0
142,NotFood,,11451,Teleskop 120X zoom,299.0
142,NotFood,,11452,Giromag magnetiske byggepanel 46 DELER,299.0
142,NotFood,"Hånddukkene Talk Back Zoo er superkule! Med disse kule dyrene som gjentar det du sier i sin egen morsomme stemme, kan barnet finne på mye moro. De har forlengbar hals, og en knapp innvendig som gjør at en kan styre hva de skal gjenta av det du sier. Den skrur seg automatisk av når den ikke er i bruk, for å spare på batteriene",11453,Talk Back Zoo,349.0
142,NotFood,"Togsett med 100 deler. Du kan sette opp dine komplette togbane, med fjell, broer, tunneler og bakker. Inneholder også:Tog, vogner, trær og hus. Fra 3 år",11454,"Togsett, 100 deler",699.0
142,NotFood,Art.nr 11010,11455,Den sorte dame,699.0
142,NotFood,,11456,Snow formel akebrett,449.0
142,NotFood,,11457,badedukke 28cm med badEkar,199.0
142,NotFood,,11458,Littlest petshop cruiseskip,499.0
142,NotFood,,11459,Lego friends Katamaran 41317,499.0
142,NotFood,,11460,"Stekeovn, blender og mikser",399.0
142,NotFood,Flott frisørhode med tilbehør. KUN,11461,Dukke frisørhode,299.0
142,NotFood,,11462,Disney Doc Mcstuffins Doktorsett,349.0
142,NotFood,"Settet inkluderer blaster, 2 skumbiler, en rampe og 4 hindringer",11463,Nerf Nitro LongShot Smash,299.0
142,NotFood,Dukke ikke inkludert,11464,Baby born vintersett,299.0
142,NotFood,,11465,discokule 10cm,129.0
142,NotFood,Det klassiske spillet om globalt herredømme har vært det ledende militærstrategispillet siden 1959! Du må erobre alle de 42 territoriene for å dominere verden. Det nye Risk gir deg 2 versjoner av spillet i samme eske: Et raskt innføringsspill for nye spillere pluss den klassiske versjonen for erfarne spillere,11466,Risk Refresh Norsk,399.0
142,NotFood,,11467,transformers the last knight turbo changes 1-step,219.0
142,NotFood,"Dukkevognen med den gode kvaliteten! Metallchassis, brede dekk, fotbremse, shoppingkurv. Høyden opp til håndtaket er 71cm",11468,BRIO® dukkevogn,749.0
142,NotFood,,11469,Schleich pickup bil med hest og trailer,599.0
142,NotFood,Passer dukker opp til 50 cm. Inkl. pute og dyne. 48 x 38 x 36 cm,11470,VUGGE i tre,249.0
142,NotFood,,11471,lego friends sykehuset i heartlake 41318,599.0
142,NotFood,"Esken inneholder blomsterparfymebase, sukkerparfymebase, såpebase, fuktighetsgivende base, rensingsbase, krembase, rødt fargestoff, spatel, 3 pipetter, 50 ml målebeger med lokk, former, blandestav, flaske til boblebad, kremkrukke, sprayflaske, flaskeholder, pappesker, klistremerker og instruksjonshefte. Fra 7 år",11472,lag din egen PARFYME SETT,349.0
142,NotFood,"Mange liker å leke butikk, og det er en flott måte å kombinere rollelek og læring! Dette flotte kassaapparatet i plast har pengeskuff, display, taster og scanner så den har nesten samme funksjoner som i en ekte butikk. Barna kan handle eller selge de medfølgende matvarene, telle penger og regne ut priser",11473,kassa-apparat,249.0
142,NotFood,,11474,Shimmer and shine flyvende teppe,679.0
142,NotFood,"Møt Roarin' Tyler, den brølende tigeren. Tyler er klar til å leke, og når du snakker til han svarer han deg som en ekte tiger. Tigeren reagerer på lyd og berøring med mer enn 100 lyd- og bevegelses kombinasjoner",11475,Fur real roarin'tyler,1499.0
142,NotFood,"Brannbilen måler 22cm i lengde og kjører framover, bakover og svinger til høyre og venstre. Du kan også sette på blålys",11476,Brannmann Sam fjernstyrt Jupiter,499.0
142,NotFood,6000 perler,11477,hama midi giant gavesett,199.0
142,NotFood,,11478,Brio byggesett 270 deler,749.0
142,NotFood,,11479,Shopkins Happy Places starter pack,259.0
142,NotFood,,11480,Nerf Nitro Refill 3 pakning,129.0
142,NotFood,"Nå blir det lettere å snike seg omkring i mørkret. Bruk disse nattbrillene for å finne ditt bytte i mørkret. Se opptil 7,5 m",11481,spy x - lazer night mission briller,199.0
142,NotFood,Komplett draktsett for voksne,11482,nissedrakt,199.0
142,NotFood,"Mack er 46 cm lang, og opererer på 27MHz frekvens.",11483,Disney cars 3 Radiostyrt Bil - Turbo Mack Truck,799.0
142,NotFood,"Dette lekeksettet fra PJ Masks består av 7,5 cm høy figur og dens karakteristiske kjøretøy",11484,pj masks kjøretøy med figur,179.0
142,NotFood,"601019. Vinduene og balkongdøren kan åpnes, og alle rommene har opplegg for strøm, som kan kobles til ved hjelp av Lundbys omfor mer. Huset kan enkelt bygges ut med en ekstra etasje og sommerhage. Møbler og dukker selges separat",11485,Classic Dukkehus,699.0
142,NotFood,"Det er bare en måte å få bomben vekk fra deg selv før den eksploderer! Du må komme på ord som inneholder bok stavene på oppgavekortet. 2-12 spillere, fra 8 år",11486,pass the bomb,299.0
142,NotFood,ART.NR 20024. kun,11487,Kaptein sabeltann-pistol,139.0
142,NotFood,Med lyd og lys,11488,Norsk utrykningsstasjon,299.0
142,NotFood,"Kjæledyret Snifflin' Sawyer er en søt babyisbjørn som reagerer på berøring med skjønne snuse- og nyselyder og glade babyisbjørnlyder. Klapp henne på hodet for å trøste henne, mat henne med flasken, og la henne kose seg i favorittullteppe",11489,Fur real sawyer polar bear,399.0
142,NotFood,"Det klassiske Twister spillet har nå fått to nye valgmuligheter! ""Luft"" og ""Snurrerens valg"" er de nye mulighetene på Twister- spinneren, og spillet blir nok enda mer ""innviklet"" med dette!",11490,Twister,249.0
142,NotFood,"Stort RC lekesett inkludert last ebil, racer bil og helikopter. mobil",11491,"fjernstyrt LASTEBIL, BIL OG HELIKOPTER",799.0
142,NotFood,,11492,Lego city stort redningshelikopter 60166,399.0
142,NotFood,,11493,Elena dukke - 29 cm,299.0
142,NotFood,,11494,spy x - walkie talkie,199.0
142,NotFood,,11495,stor ledningsstyrt gravemaskin med lys og lyd 70 cm,499.0
142,NotFood,,11496,dukke 36cm med bilstol og stelleveske,299.0
142,NotFood,"Vær som en ekte politimann i denne flotte politiuniformen bestående av bukse, skjorte, belte og caps med detaljer som gjør de nesten som en ekte politiuniform. Alle plaggene er laget i kvalitetsmaterialer og tåler mye lek! 4-5 år eller 6-8 år",11497,norsk politi gavesett - 4 deler,499.0
142,NotFood,,11498,Hatchimals colleggtibles 2 figurer med rede,89.9
142,NotFood,"Keyboard med 37 tangenter. Kommer programmert med en rekke lyder og funksjoner, samt demolåter. Batteribehov: 3xAA",11499,Keyboard - 37 tangenter,299.0
142,NotFood,"Bianca vrir på hodet når du roper på henne, maler når du stryker henne, leker med ballen og mye mer, men vær forsiktig å ikke trykk henne på poten, for det liker hun ikke! Bianca kommer levert sammen med garnnøstet sitt. Legg dette foran henne, så vil hun gå mot det for å leke med det. Hun vil prøve å få oppmerksomheten din ved hjelp av bevegelser og lyde",11500,Club Petz - bianca katt,699.0
142,NotFood,"Bruk kontrollen til å kjøre gravemaskinen framover og bakover, svinge til høyre og venstre, og heise og senke gravearmen.Oppladbart batteri og lader inkludert. 2,4 ghz",11501,fjernstyrt gravemaskin,499.0
142,NotFood,"Lager flotte fletter i en fei. Inneholder alt du trenger samt 20 strikk, 16 clips og 8 bånd i flotte farger",11502,easy braids flettemaskin,299.0
142,NotFood,,11503,disney cars 3 die-cast biler,129.0
